Microsoft,Core i7-1185G7,Iris Xe,16,13,69100000
asus,Core i3-1215U,UHD Graphics,20,15.6,29520000
asus,Core i7-1355U,Iris Xe,8,15.6,29200000
asus,Core i5-1335U,Iris Xe Graphics,8,15.6,34545000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,16,15.6,50200000
Lenovo,Core i9-14900HX,GeForce RTX 4070,32,16,154969000
Lenovo,Core i3-1315U,UHD Graphics,8,15.6,24998000
Lenovo,Core i3-1215U,UHD Graphics,12,15.6,17879000
HP,Core i7-13700H,GeForce RTX 3050,16,16.1,68969000
Lenovo,Core i7-13650HX,GeForce RTX 4050,24,15.6,68000000
asus,Core i7-12700H,GeForce RTX 4060,16,16,75969000
asus,Core i9-13900H,GeForce RTX 4060,16,16,91499000
asus,AMD Ryzen 7 7435HS,GeForce RTX 3050,32,15.6,60969000
asus,AMD Ryzen 9 7845HX,GeForce RTX 4060,16,17.3,105100000
Lenovo,Core i7-14650HX,GeForce RTX 4060,32,16,104500000
asus,AMD Ryzen 9 7945HX,GeForce RTX 4090,32,16,499969000
Lenovo,AMD Ryzen 3 7320U,AMD Radeon 610M,8,15.6,24100000
Lenovo,Core Ultra 7 155H,Arc Graphics,16,16,59469000
asus,Core i5-1335U,Iris Xe,24,15.6,36400000
asus,Core i7-1255U,Iris Xe Graphics,24,15.6,41300000
Lenovo,AMD Ryzen 3 7320U,AMD Radeon 610M,8,15.6,21969000
asus,Core i3-1315U,UHD Graphics,4,15.6,25100000
Apple,M4 Pro,20,24,14.2,192370000
Apple,M1,7,8,13.3,52999000
MSI,Core i9-14900HX,GeForce RTX 4080,32,16,232500000
asus,Core i5-1235U,Iris Xe,16,15.6,52369500
asus,Core i5-12500H,GeForce RTX 3050,24,17.3,61100000
asus,Core i3-1215U,UHD Graphics,16,15.6,26200000
Lenovo,Celeron N4500,UHD Graphics,16,15.6,18600000
Microsoft,Snapdragon X Elite,Adreno,16,13.8,123500000
HP,Core i5-12450H,GeForce RTX 3050,8,15.6,43500000
asus,Core i3-1315U,UHD Graphics,20,15.6,28270000
Lenovo,Core i3-1115G4,UHD Graphics,8,15.6,24769000
asus,Core i5-12500H,GeForce RTX 3050,8,15.6,58100000
asus,Core i7-1355U,Iris Xe,40,15.6,41800000
HP,Core i3-1315U,UHD Graphics,4,15.6,28300000
Lenovo,Core Ultra 7 155H,Arc Graphics,32,16,64387000
Microsoft,Core i7-11370H,GeForce RTX 3050Ti,32,14.4,139900000
Lenovo,Core i7-14650HX,GeForce RTX 4060,32,16,119998000
HP,Core i3-1315U,UHD Graphics,16,15.6,31900000
Lenovo,AMD Ryzen 7 7435HS,GeForce RTX 4060,16,15.6,67090000
asus,Core i7-1355U,Iris Xe,40,15.6,54300000
Lenovo,AMD Ryzen 7 7730U,AMD Radeon RX Vega 8,16,14,52200000
Microsoft,Core Ultra 7 165U,Arc,16,13,121999000
Microsoft,Core Ultra 7 165H,Arc,32,15,144899000
Lenovo,Core i3-1315U,UHD Graphics,8,15.6,26299000
asus,Core i7-1355U,Iris Xe,8,15.6,41469000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,44900000
Acer,Core i7-13620H,GeForce RTX 3050,16,15.6,62197000
asus,Core i7-1255U,Iris Xe Graphics,8,15.6,37200000
asus,Core i5-12500H,GeForce RTX 3050,32,17.3,62199000
asus,AMD Ryzen 7 7435HS,GeForce RTX 4050,16,15.6,64000000
Lenovo,Core i5-12450H,GeForce RTX 3050,16,15.6,55698000
Lenovo,Core i7-11370H,GeForce GTX 1650,16,15.6,50000000
Apple,M2 Max  12,38,64,16.2,203499000
HP,Core i7-14700HX,GeForce RTX 4060,16,16.1,97500000
asus,Core i9-14900HX,GeForce RTX 4070,32,16,164969000
Dell,Core i3-1215U,UHD Graphics,16,15.6,29800000
asus,Core i7-1355U,Iris Xe Graphics,8,14,47000000
HP,Core i7-13700HX,GeForce RTX 4060,16,16.1,100000000
Lenovo,Core i3-1215U,UHD Graphics,8,15.6,22450000
asus,Core i7-1255U,Iris Xe,24,14,61600000
asus,Core i5-13500H,Iris Xe Graphics,8,15.6,38499000
asus,Core i7-1255U,Iris Xe Graphics,16,15.6,40469000
Lenovo,AMD Ryzen 5 7520U,AMD Radeon 610M,8,15.6,27000000
asus,Core i7-1355U,Iris Xe Graphics,16,16,45000000
Lenovo,Core i7-13650HX,GeForce RTX 4060,32,15.6,86698000
Microsoft,Snapdragon X Elite,Adreno,16,13,122199000
Lenovo,Core i5-1135G7,GeForce MX450,8,15.6,43400000
Lenovo,Celeron N4500,UHD Graphics,16,15.6,17470000
asus,Core i9-13900H,GeForce RTX 4060,40,15.6,107899000
asus,Core i5-13500H,Iris Xe Graphics,16,15.6,41870000
asus,Core i9-13900H,GeForce RTX 4060,16,15.6,96999000
MSI,Core i5-12450H,GeForce RTX 2050,8,15.6,46890000
Lenovo,AMD Ryzen 7 8845HS,AMD Radeon 780M,16,14,63969000
asus,Core i7-13620H,GeForce RTX 4070,16,15.6,79669000
Lenovo,Core i7-13650HX,GeForce RTX 4050,24,15.6,70170000
HP,Core i5-13500H,GeForce RTX 4050,16,15.6,58969000
asus,Core i5-1335U,Iris Xe Graphics,16,16,52498000
Lenovo,Celeron N4500,UHD Graphics,8,15.6,17850000
asus,Core i3-1315U,UHD Graphics,16,15.6,30472200
HP,Core i7-1355U,GeForce MX570 A,8,15.6,49900000
asus,Celeron N4020,UHD Graphics 600,8,15.6,22000000
HP,Core i3-1315U,UHD Graphics,8,15.6,29597000
asus,Core i7-1355U,Iris Xe,16,15.6,51050000
asus,Core i5-1235U,Iris Xe,24,15.6,36498000
Microsoft,Core i7-13700H,GeForce RTX 4060,64,14.4,231999000
asus,Core i7-1255U,Iris Xe Graphics,8,15.6,36899000
asus,Core i9-13900H,GeForce RTX 4070,32,16,329969000
asus,Core i5-1335U,Iris Xe Graphics,16,15.6,37470000
asus,Core i9-13980HX,GeForce RTX 4060,32,16,125969000
asus,Core i9-13980HX,GeForce RTX 4090,64,16,319969000
asus,Core i7-12700H,Iris Xe Graphics,40,15.6,50731000
asus,AMD Ryzen AI 9 HX 370,GeForce RTX 4060,32,16,152900000
asus,AMD Ryzen 5 7520U,AMD Radeon 610M,8,15.6,26598000
Acer,Core i9-12900H,GeForce RTX 3060,32,15.6,91768000
Lenovo,Core i5-12450HX,GeForce RTX 2050,16,15.6,48200000
asus,Core i3-1315U,UHD Graphics,20,15.6,29970000
Acer,Core i7-13620H,GeForce RTX 4060,16,15.6,68000000
asus,Core i7-13650HX,GeForce RTX 4050,32,16,97469000
Lenovo,Core i3-N305,UHD Graphics Xe,8,15.6,24999000
MSI,Core i7-13620H,GeForce RTX 3050,16,15.6,69057500
asus,AMD Radeon RX 7600S,AMD Ryzen 7 7735HS,16,16,104959000
Lenovo,Core i7-13650HX,GeForce RTX 4050,32,15.6,77698000
MSI,Core i9-14900HX,GeForce RTX 4090,64,17,336000000
asus,Core i9-13980HX,GeForce RTX 4080,64,16,254969000
asus,Core Ultra 9 185H,Arc Graphics,32,14,249969000
Lenovo,Core i5-13420H,UHD Graphics Xe,8,15.6,32320000
HP,Core i7-13700H,GeForce RTX 4050,16,15.6,74700000
asus,Core i9-14900HX,GeForce RTX 4080,64,16,248200000
Microsoft,Core i7-1185G7,Iris Xe,16,13,84800000
asus,Celeron N4020,UHD Graphics 600,8,15.6,18749000
HP,Core i7-14700HX,GeForce RTX 4050,16,16.1,80500000
asus,Core i3-N305,UHD Graphics,8,15.6,26890000
asus,Core i7-1355U,Iris Xe Graphics,40,15.6,46300000
Microsoft,Snapdragon X Elite,Adreno,16,15,137900000
Lenovo,AMD Ryzen 7 7435HS,GeForce RTX 4050,16,15.6,60400000
asus,AMD Ryzen 7 7435HS,GeForce RTX 3050,16,15.6,53969000
Lenovo,Celeron N4500,UHD Graphics,4,15.6,15850000
Lenovo,Core i9-13900HX,GeForce RTX 4070,32,16.0,157000000
asus,Core i7-1355U,Iris Xe Graphics,24,15.6,45770000
asus,Core i3-N305,UHD Graphics,4,15.6,22900000
asus,Core i5-1335U,Iris Xe,8,15.6,35799000
asus,Core i7-13650HX,GeForce RTX 4050,32,16,91799000
asus,Core i9-13980HX,GeForce RTX 4050,16,16,101299000
asus,Core i5-1335U,Iris Xe,16,15.6,37169000
Lenovo,Core i3-1115G4,GeForce MX350,12,15.6,32550000
asus,Core i7-1355U,Iris Xe,24,15.6,47350000
asus,AMD Ryzen 5 7535HS,GeForce RTX 4050,16,15.6,63969000
Lenovo,Core i5-13420H,UHD Graphics Xe,24,15.6,35790000
asus,Core i3-1315U,UHD Graphics,8,15.6,29502000
Microsoft,Snapdragon X Elite,Adreno,16,15,118890000
asus,Core i5-13500H,Iris Xe,16,16,41600000
asus,Core Ultra 7 155H,Arc Graphics,16,14,132969000
Dell,Core i5-1135G7,UHD Graphics,8,14,35510000
Microsoft,Core Ultra 7 165H,Arc Graphics,16,13.5,109700000
Apple,M4 Pro,20,48,16.2,230800000
asus,Core i9-14900HX,GeForce RTX 4070,32,16,154400000
asus,Core i7-13650HX,GeForce RTX 4050,16,16,87799000
asus,Core i7-1355U,Iris Xe Graphics,16,14,49700000
Lenovo,Core Ultra 7 155H,Arc Graphics,32,16,63469000
asus,Core i7-1355U,Iris Xe Graphics,24,15.6,42200000
asus,Core Ultra 7 155H,GeForce RTX 4050,40,15.6,89899000
asus,Core Ultra 7 155H,GeForce RTX 3050,24,15.6,71969000
asus,Core i9-14900HX,GeForce RTX 4060,32,16,143969000
asus,Core i7-13650HX,GeForce RTX 4060,32,16,98500000
asus,Core i3-10110U,UHD 620,12,15.6,51750000
Acer,Core i9-14900HX,GeForce RTX 4060,32,16,116000000
Lenovo,Core i7-1165G7,Iris Xe,8,14,50000000
Lenovo,Core i9-14900HX,GeForce RTX 4070,64,16,161969000
asus,Core i7-13650HX,GeForce RTX 4070,16,16,123969000
asus,Core i7-13620H,GeForce RTX 4050,32,15.6,84300000
asus,Core i5-12500H,GeForce RTX 3050,32,15.6,57700000
asus,Core i9-13900H,GeForce RTX 4060,16,16,254969000
asus,Core i9-13900H,GeForce RTX 4060,32,15.6,103000000
asus,Core i7-1355U,Iris Xe,16,15.6,46400000
Lenovo,Core i5-12450HX,GeForce RTX 2050,12,15.6,47170000
Lenovo,Core i3-1215U,UHD Graphics,20,15.6,24070000
Lenovo,Core i7-14650HX,GeForce RTX 4060,64,16,112498000
asus,AMD Ryzen 7 7435HS,GeForce RTX 4060,16,15.6,74399000
Lenovo,Core i5-13420H,UHD Graphics Xe,24,15.6,33900000
asus,Core i9-13980HX,GeForce RTX 4050,32,16,125000000
HP,Core i5-13420H,GeForce RTX 4050,32,15.6,58950000
asus,Celeron N4020,UHD Graphics 600,8,15.6,22800000
asus,AMD Ryzen 5 7430U,AMD Radeon RX Vega 8,16,16,35198000
Lenovo,Core i5-12450HX,GeForce RTX 3050,16,15.6,55500000
asus,Core i7-1255U,Iris Xe Graphics,16,15.6,42700000
Lenovo,Core i3-1115G4,UHD Graphics,12,15.6,23050000
Lenovo,Core i7-1355U,Iris Xe Graphics,16,14,95969000
asus,Core i5-1335U,Iris Xe,24,15.6,34700000
asus,Celeron N4020,UHD Graphics 600,8,15.6,17900000
asus,Core i9-13980HX,GeForce RTX 4090,16,18,349998000
asus,Core i3-1315U,UHD Graphics,4,15.6,25500000
asus,Core i7-1355U,Iris Xe,12,15.6,41269000
Lenovo,Core i5-1135G7,GeForce MX450,8,15.6,42200000
Lenovo,Core i7-13650HX,GeForce RTX 3050,24,15.6,65790000
Lenovo,Core i5-12450HX,GeForce RTX 2050,24,15.6,47390000
Microsoft,Core Ultra 5 135U,Arc,8,13,83499000
Acer,Core i7-14650HX,GeForce RTX 4060,16,16,90800000
asus,Core i9-13980HX,GeForce RTX 4060,16,16,119969000
asus,Core Ultra 7 155H,GeForce RTX 4050,24,15.6,86799000
asus,Core i3-1315U,UHD Graphics,12,15.6,26470000
Apple,M4 Pro,20,24,16.2,189999000
asus,Core i7-12700H,Iris Xe Graphics,16,15.6,41710000
Lenovo,Core i3-1215U,UHD Graphics,12,15.6,23220000
asus,Core i7-12700H,Iris Xe Graphics,16,15.6,47773000
asus,Core i5-1335U,Iris Xe Graphics,40,16,55498000
Lenovo,Core i7-13650HX,GeForce RTX 4060,24,15.6,78990000
Lenovo,Core i9-14900HX,GeForce RTX 4070,32,16,159969000
Lenovo,Core i5-13450HX,GeForce RTX 3050,16,15.6,56389000
Lenovo,Core i3-1315U,UHD Graphics,16,15.6,24350000
Lenovo,Core i5-13450HX,GeForce RTX 3050,24,15.6,57200000
Acer,Core i9-14900HX,GeForce RTX 4060,16,16,110000000
asus,Core i3-1315U,UHD Graphics,16,15.6,29500000
asus,Core i7-1355U,Iris Xe Graphics,40,15.6,46270000
asus,Core i7-13620H,GeForce RTX 4050,32,17.3,81999000
asus,Celeron N4020,UHD Graphics 600,4,15.6,21000000
Microsoft,Core Ultra 5 135U,Arc,16,13,93600000
asus,Core i5-12500H,GeForce RTX 2050,16,16,53900000
asus,Core i7-1355U,Iris Xe,24,15.6,49900000
asus,Core i7-13700H,GeForce RTX 4060,32,17.3,89399000
asus,Celeron N4020,UHD Graphics 600,8,15.6,21650000
asus,Core i3-1215U,UHD Graphics,8,15.6,26250000
HP,AMD Ryzen 5 8645HS,GeForce RTX 4050,32,15.6,63770000
Acer,Core i7-12650H,UHD Graphics Xe,16,15.6,39000000
asus,Core i9-14900HX,GeForce RTX 4060,32,18,157969000
Acer,Core i7-12650H,UHD Graphics Xe,8,15.6,39900000
Lenovo,AMD Ryzen 9 7945HX,GeForce RTX 4090,64,16,252969000
asus,Core Ultra 9 185H,GeForce RTX 4060,32,16,159969000
Dell,Core i7-1355U,Iris Xe Graphics,16,15.6,50500000
Dell,AMD Ryzen 7 7730U,AMD Ryzen RX Vega 8,16,15.6,50499000
Acer,AMD Ryzen 5 7535HS,GeForce RTX 3050,8,15.6,47500000
HP,Core i7-13700HX,GeForce RTX 4060,32,16.1,107500000
Lenovo,Core i7-13700H,Iris Xe,32,14,59497000
Apple,M4 Max,32,36,14.2,249999000
asus,AMD Ryzen 9 7945HX,GeForce RTX 4080,64,16,419969000
asus,Core i3-1315U,UHD Graphics,16,15.6,32323500
Lenovo,Core i7-1355U,Iris Xe,16,13.3,140969000
asus,Core i9-13980HX,GeForce RTX 4090,32,16,309969000
asus,Core i7-1355U,Iris Xe Graphics,40,14,52700000
asus,Core i7-1355U,Iris Xe,12,15.6,43269000
asus,Core i5-12500H,GeForce RTX 3050,16,17.3,59799000
Lenovo,Core i3-1215U,UHD Graphics,20,15.6,25270000
MSI,Core i7-11800H,GeForce RTX 3060 Max-Q,32,16,90899000
asus,Core i7-1355U,Iris Xe Graphics,16,16,48990000
asus,Core i7-13620H,GeForce RTX 4050,16,15.6,76299000
asus,Core i7-1355U,Iris Xe,16,15.6,44998000
asus,Core i9-13980HX,GeForce RTX 4090,64,16,309969000
HP,AMD Ryzen 5 7535HS,AMD Radeon RX 6550M,32,15.6,47700000
asus,Core i3-1315U,UHD Graphics,12,15.6,28790000
Lenovo,Celeron N4500,UHD Graphics,16,15.6,17900000
asus,Core i5-1335U,Iris Xe,16,14,36500000
HP,Core 7 150U,Iris Xe,16,14,69497000
asus,Core i3-1215U,UHD Graphics,16,15.6,30820000
HP,Core i5-13420H,GeForce RTX 4050,16,15.6,56590000
Lenovo,Core i5-13420H,UHD Graphics Xe,8,15.6,30950000
Lenovo,Core i3-1215U,UHD Graphics,8,15.6,23970000
Lenovo,AMD Ryzen 5 7235HS,GeForce RTX 3050,12,15.6,47300000
Microsoft,Core i7-1185G7,GeForce RTX 3050Ti,16,14.4,105099000
Microsoft,Core i5-11300H,Iris Xe,16,14.4,78999000
HP,Core i5-12450H,GeForce RTX 3050,12,15.6,49400000
Lenovo,Core i3-1315U,UHD Graphics,16,15.6,27750000
asus,Core i5-1335U,Iris Xe Graphics,16,15.6,36370000
asus,Core i5-1335U,Iris Xe Graphics,24,16,53398000
asus,AMD Radeon RX 7600S,AMD Ryzen 7 7735HS,32,16,107969000
asus,Core i7-1355U,Iris Xe Graphics,16,14,48000000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,48400000
Lenovo,Core i7-13650HX,GeForce RTX 3050,32,15.6,69969000
asus,AMD Ryzen 7 7435HS,GeForce RTX 4050,32,15.6,65969000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,44500000
Lenovo,AMD Ryzen 5 7520U,AMD Radeon 610M,8,15.6,25898000
asus,Core i7-13620H,GeForce RTX 4070,64,15.6,127000000
Lenovo,Core i3-1115G4,UHD Graphics,12,15.6,24550000
asus,Core i5-12500H,GeForce RTX 3050,32,17.3,62600000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,16,15.6,48500000
asus,Core i5-1235U,Iris Xe,40,15.6,41599000
asus,Core i9-13900H,GeForce RTX 4060,32,16,93499000
Lenovo,Core i3-1115G4,GeForce MX350,12,15.6,31150000
asus,Core i9-13900H,GeForce RTX 4060,16,16,249969000
asus,Core i5-12500H,GeForce RTX 3050,32,15.6,62500000
asus,Core i7-1255U,Iris Xe,24,14,59700000
asus,AMD Ryzen 9 7945HX,GeForce RTX 4080,32,16,419969000
Lenovo,Core i5-1235U,Iris Xe Graphics,16,15.6,30700000
Lenovo,Core i5-13420H,UHD Graphics Xe,16,15.6,33320000
asus,Core i3-1215U,UHD Graphics,16,15.6,27500000
asus,Core i7-13650HX,GeForce RTX 4060,32,16,98969000
Lenovo,Core i5-13420H,UHD Graphics Xe,40,15.6,39820000
asus,Celeron N4500,UHD Graphics,4,14,16100000
asus,Core i5-1235U,Iris Xe Graphics,24,15.6,33670000
asus,Celeron N4020,UHD Graphics 600,4,15.6,21400000
Microsoft,Snapdragon X Plus,Adreno,16,13.8,111299000
asus,Core i7-13620H,GeForce RTX 4060,32,17.3,85999000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,45900000
MSI,Core i7-14700HX,GeForce RTX 4060,32,17,198000000
asus,Core i3-1215U,UHD Graphics,20,15.6,28300000
asus,Core i3-1215U,UHD Graphics,8,15.6,26000000
asus,Core i9-13980HX,GeForce RTX 4080,64,16,244969000
asus,Core i5-1335U,Iris Xe,40,15.6,38700000
Lenovo,Core Ultra 7 155H,Arc Graphics,32,16,60969000
asus,Core i7-13650HX,GeForce RTX 4060,64,16,106300000
asus,Celeron N4500,UHD Graphics,4,14,13490000
Acer,Core i5-1235U,Iris Xe,8,15.6,29900000
asus,AMD Ryzen 7 8840HS,AMD Radeon 780M,16,14,71969000
asus,Core i5-1235U,Iris Xe,40,15.6,46699000
asus,Core i7-13650HX,GeForce RTX 4060,32,16,100100000
Lenovo,Core i5-13420H,UHD Graphics Xe,8,15.6,36798000
asus,Core Ultra 7 155H,GeForce RTX 4060,24,15.6,93200000
Lenovo,Core i7-13650HX,GeForce RTX 4060,32,15.6,80250000
asus,Core i9-12900H,GeForce RTX 3080Ti,16,17.3,190000000
asus,Core i7-1255U,Iris Xe,40,15.6,51499000
Lenovo,Core i5-L16G7,UHD Graphics,8,13.3,154964000
asus,AMD Radeon RX 7600S,AMD Ryzen 7 7735HS,16,16,109959000
asus,Core i7-12700H,GeForce RTX 3050,32,15.6,72100000
HP,Core i3-1315U,UHD Graphics,8,15.6,29800000
asus,Core i3-1315U,UHD Graphics,16,15.6,28298000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,44900000
HP,Core i5-12450H,GeForce RTX 3050,32,15.6,47700000
asus,Core i7-12700H,Iris Xe Graphics,24,15.6,48743000
asus,Celeron N4500,UHD Graphics,4,14,13430000
Lenovo,Core Ultra 7 155H,Arc Graphics,8,16,55969000
asus,Core Ultra 9 185H,GeForce RTX 4070,32,16,171999000
Acer,Core i7-14650HX,GeForce RTX 4060,32,16,94500000
asus,Core i5-1335U,Iris Xe Graphics,24,15.6,36470000
Lenovo,Core i5-13420H,UHD Graphics Xe,40,15.6,36320000
Lenovo,Core i7-14700HX,GeForce RTX 4060,16,15.6,85298000
Acer,Core i3-1305U,UHD Graphics,16,16,28300000
Lenovo,Core i7-1255U,Iris Xe Graphics,16,15.6,40000000
asus,Core i5-1235U,Iris Xe Graphics,24,15.6,35370000
asus,Core i7-13620H,GeForce RTX 4070,32,15.6,88170000
asus,Core Ultra 7 155H,GeForce RTX 3050,40,15.6,75099000
Lenovo,Core i3-1315U,UHD Graphics,8,15.6,24750000
asus,Core i7-13620H,GeForce RTX 4060,16,17.3,82199000
asus,Core i7-1355U,Iris Xe Graphics,40,15.6,45300000
asus,Core i7-1255U,Iris Xe,40,15.6,46199000
asus,Core i7-1355U,Iris Xe Graphics,40,14,57350000
Lenovo,AMD Athlon Silver 7120U,AMD Radeon 610M,8,15.6,19550000
asus,Core i5-1235U,Iris Xe Graphics,12,15.6,32670000
asus,Core i7-12700H,GeForce RTX 3050,32,15.6,71500000
Lenovo,Celeron N4020,UHD Graphics 600,8,15.6,19800000
asus,Core i5-1335U,Iris Xe,8,15.6,34700000
Lenovo,Core i5-1235U,Iris Xe Graphics,12,15.6,30040000
Lenovo,AMD Ryzen 7 7730U,AMD Radeon RX Vega 8,16,15.6,33990000
Lenovo,Core i7-13650HX,GeForce RTX 3050,64,15.6,73500000
asus,Core i3-1215U,UHD Graphics,4,15.6,24700000
asus,Celeron N4020,UHD Graphics 600,16,15.6,19770000
asus,Core i5-1335U,Iris Xe Graphics,8,15.6,35370000
asus,Core i5-1235U,Iris Xe,8,14.0,34250000
asus,Core i9-13900H,GeForce RTX 4060,40,15.6,101899000
Lenovo,Core i7-13700H,Iris Xe,64,16,71469000
HP,Core i7-14700HX,GeForce RTX 4060,16,16.1,99500000
HP,Core i7-14700HX,GeForce RTX 4050,16,16.1,80700000
Lenovo,Celeron N4500,UHD Graphics,8,15.6,19700000
asus,Core i7-1355U,Iris Xe,8,15.6,43467000
Gigabyte,Core i7-13650HX,GeForce RTX 4060,64,16,73152000
Lenovo,Core i5-13420H,UHD Graphics Xe,16,15.6,35900000
asus,Core i5-1335U,Iris Xe Graphics,16,17.3,39590000
asus,Core i5-1335U,Iris Xe Graphics,8,16,49698000
Lenovo,Core i7-14650HX,GeForce RTX 4060,64,16,111000000
Lenovo,Core i5-13420H,UHD Graphics Xe,16,15.6,35800000
Lenovo,Core i7-13650HX,GeForce RTX 4060,64,15.6,93500000
Lenovo,Core i3-1315U,UHD Graphics,12,15.6,25298000
HP,Core 5 120U,Iris Xe Graphics,8,14,48697000
asus,Core i7-13620H,GeForce RTX 4060,16,17.3,79469000
HP,Core i5-12450H,GeForce RTX 3050,16,15.6,47400000
asus,Core i3-1215U,UHD Graphics,8,15.6,25380000
asus,AMD Radeon RX 7600S,AMD Ryzen 7 7735HS,32,16,114969000
Lenovo,Core i5-12450HX,GeForce RTX 2050,24,15.6,50969000
MSI,Core i7-13620H,GeForce RTX 4050,16,15.6,69197000
HP,AMD Ryzen 5 PRO 4650U,AMD Radeon RX Vega 6,32,14,56380000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,16,15.6,50490000
Lenovo,Core i7-13700H,Iris Xe,32,16,63498000
asus,Core i3-1215U,UHD Graphics,4,15.6,22600000
asus,Core i7-1255U,Iris Xe,24,15.6,44230000
asus,Core i7-1255U,Iris Xe Graphics,40,15.6,43920000
HP,Core i5-1334U,GeForce MX570,16,15.6,42969000
MSI,Core i7-13620H,GeForce RTX 3050,64,15.6,77500000
asus,Core i7-13620H,GeForce RTX 4050,32,15.6,80299000
asus,Celeron N4500,UHD Graphics,4,14,20300000
asus,Core i7-13620H,GeForce RTX 4070,64,15.6,94370000
asus,Core i3-1215U,UHD Graphics,20,15.6,27900000
asus,Core i9-13980HX,GeForce RTX 4080,32,16,224969000
asus,AMD Ryzen 9 7945HX,GeForce RTX 4080,32,16,409969000
asus,Celeron N4020,UHD Graphics 600,4,15.6,21750000
asus,Core i5-12500H,GeForce RTX 3050,32,15.6,57750000
asus,Core i7-1255U,Iris Xe,40,15.6,43799000
Lenovo,Core i9-14900HX,GeForce RTX 4070,16,16,141969000
asus,Core 7 150U,Iris Xe,16,15.6,44290000
Lenovo,AMD Ryzen 7 7730U,AMD Radeon RX Vega 8,16,15.6,36090000
Lenovo,Core i7-14650HX,GeForce RTX 4050,32,16,93300000
asus,Core i7-1355U,Iris Xe Graphics,16,14,54350000
Lenovo,Core i7-13700H,Iris Xe,64,16,71000000
asus,Core i3-1315U,UHD Graphics,4,15.6,26440000
asus,Core i5-1235U,Iris Xe,8,15.6,35200000
asus,Celeron N4020,UHD Graphics 600,16,15.6,22250000
Acer,Core i7-14650HX,GeForce RTX 4050,16,16,75900000
asus,Core i7-13620H,GeForce RTX 4050,24,17.3,80500000
asus,Celeron N4020,UHD Graphics 600,4,15.6,18300000
asus,Core i5-1335U,Iris Xe,24,15.6,37000000
asus,Core i5-1335U,Iris Xe Graphics,12,15.6,34999000
asus,Core i3-1215U,UHD Graphics,8,15.6,29700000
Lenovo,Celeron N4500,UHD Graphics,8,15.6,19000000
MSI,Core i7-13620H,GeForce RTX 3050,32,15.6,70800000
asus,Core i5-1335U,Iris Xe Graphics,40,15.6,40470000
asus,Celeron N4020,UHD Graphics 600,4,15.6,18400000
Acer,Core i7-13620H,GeForce RTX 3050,16,15.6,63997000
Lenovo,Core i5-13450HX,GeForce RTX 3050,20,15.6,58000000
asus,Core i9-14900HX,GeForce RTX 4060,64,16,149969000
asus,Core i3-1215U,UHD Graphics,8,14,25200000
asus,Core i5-12500H,GeForce RTX 3050,32,17.3,67899000
asus,Core i7-13650HX,GeForce RTX 4060,24,16,99720000
Lenovo,Core i7-13650HX,GeForce RTX 4050,64,15.6,78700000
asus,Core i3-1315U,UHD Graphics,16,15.6,30870000
Microsoft,Core i5-1135G7,Iris Xe Graphics,16,13,95599000
asus,Core i7-1255U,Iris Xe,24,15.6,41899000
asus,Core i9-14900HX,GeForce RTX 4080,32,16,238000000
asus,AMD Ryzen 9 7945HX,GeForce RTX 4080,32,16,399969000
asus,Core i5-1335U,Iris Xe Graphics,24,15.6,38170000
asus,Core i5-12500H,GeForce RTX 3050,64,15.6,66600000
Lenovo,Core i5-13420H,UHD Graphics Xe,40,15.6,37970000
asus,Core i5-12500H,GeForce RTX 3050,24,17.3,63100000
asus,Core i7-13620H,GeForce RTX 4070,64,15.6,97570000
Lenovo,Core i5-1235U,Iris Xe Graphics,16,15.6,32498000
asus,Core i7-1355U,Iris Xe Graphics,24,15.6,43770000
Lenovo,Core i5-13420H,UHD Graphics Xe,24,15.6,34320000
asus,Core i7-13620H,GeForce RTX 4060,32,15.6,87498000
asus,Core Ultra 7 155H,GeForce RTX 3050,40,15.6,81099000
HP,AMD Ryzen 7 8845HS,GeForce RTX 4070,32,16.1,89500000
asus,Core i7-1355U,Iris Xe,24,15.6,45150000
HP,AMD Ryzen 5 8645HS,GeForce RTX 4050,24,15.6,62270000
asus,Core i7-12700H,Iris Xe Graphics,24,15.6,42680000
Lenovo,Core i5-1135G7,GeForce MX450,20,15.6,48500000
asus,Celeron N4020,UHD Graphics 600,8,15.6,18500000
HP,Core i7-14700HX,GeForce RTX 4070,64,16.1,133469000
Acer,Core i3-1305U,UHD Graphics,8,16,27000000
Lenovo,Core i5-1135G7,GeForce MX450,12,15.6,41500000
Lenovo,Core i7-14650HX,GeForce RTX 4050,64,16,101300000
asus,42,Iris Xe Graphics,8,15.6,42874000
Lenovo,Core i5-12450HX,GeForce RTX 3050,16,15.6,53998000
Lenovo,Celeron N4500,UHD Graphics,8,15.6,15780000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,32,15.6,53520000
asus,Core i9-13980HX,GeForce RTX 4090,32,16,299969000
